date,repo_rate,prime_rate,cpi_yoy,gdp_yoy,unemployment_rate,zar_usd
2023-09-30 14:04:25.818197,0.0805865706218557,0.1155865706218557,0.04919477514711517,0.019894221361317237,0.3249331755420066,18.454789845963145
2023-10-31 14:04:25.818197,0.08551233074386916,0.12051233074386916,0.047278922801131544,0.020290493007510988,0.32514011277717153,18.423553941977232
2023-11-30 14:04:25.818197,0.088952489332659,0.123952489332659,0.049701311739868484,0.02244332399647369,0.326542102231487,18.44189151998667
2023-12-31 14:04:25.818197,0.0860329507862353,0.1210329507862353,0.04882229993184178,0.02509545052738591,0.3217370001323642,18.327345760690992
2024-01-31 14:04:25.818197,0.08185455049710469,0.11685455049710469,0.04804702818838563,0.029318016702627524,0.3203371322789716,18.449424845575077
2024-02-29 14:04:25.818197,0.08205613956231798,0.11705613956231799,0.045269660822882286,0.02836795124849619,0.31585078707378966,18.598430690147374
2024-03-31 14:04:25.818197,0.08464019231613927,0.11964019231613927,0.04107326724186044,0.025927160960434296,0.315467930848251,18.293579982522594
2024-04-30 14:04:25.818197,0.08616775271267632,0.12116775271267632,0.04234186912474847,0.025688705062866843,0.3160556891551239,18.482654720874734
2024-05-31 14:04:25.818197,0.09159860943556218,0.12659860943556217,0.04001133637017123,0.024645427526478754,0.3165491505046314,18.35314523884969
2024-06-30 14:04:25.818197,0.09385113985502394,0.12885113985502394,0.04156788235008889,0.02780813439107449,0.3159551211242994,18.56440517405697
2024-07-31 14:04:25.818197,0.09577041851681832,0.1307704185168183,0.045264216940731024,0.028566576003382246,0.3165129499169284,18.677335782735746
2024-08-31 14:04:25.818197,0.09357645095313058,0.12857645095313058,0.04503462104903073,0.029523657821104932,0.3170450348938744,18.651227993069618
2024-09-30 14:04:25.818197,0.09025329984774877,0.12525329984774877,0.042781390842931456,0.0301036956229756,0.3182602400455445,19.048902672489387
2024-10-31 14:04:25.818197,0.09470651660479988,0.12970651660479987,0.043569789190951766,0.03501716634526536,0.3183359156876517,19.226941965603288
2024-11-30 14:04:25.818197,0.09485325381400848,0.12985325381400847,0.045093246131860096,0.03284665762256622,0.31298730378959777,19.233406199593546
2024-12-31 14:04:25.818197,0.09728781416495315,0.13228781416495317,0.044569665374348616,0.030933233133216616,0.31054318361871114,19.28319824446531
2025-01-31 14:04:25.818197,0.09315854564502944,0.12815854564502943,0.04460459435601889,0.03447375631814746,0.31157990391169754,19.766225074032434
2025-02-28 14:04:25.818197,0.09184943343750698,0.126849433437507,0.04727513581351642,0.03404811587794844,0.30884891531811753,20.049653633658732
2025-03-31 14:04:25.818197,0.087976158537463,0.122976158537463,0.04980603977069968,0.035491628219335034,0.30645364071273357,20.23959303952362
2025-04-30 14:04:25.818197,0.08564912248473162,0.12064912248473163,0.051225996227011815,0.032575674896325346,0.3067937098027257,20.282636911938415
2025-05-31 14:04:25.818197,0.08835831171796252,0.12335831171796252,0.04949319447266287,0.032668999326394055,0.30665712200508294,20.395193214757313
2025-06-30 14:04:25.818197,0.08391656774290146,0.11891656774290146,0.049385843330480336,0.03439633464002245,0.3093385431290369,20.42488945747707
2025-07-31 14:04:25.818197,0.08231428925375771,0.11731428925375771,0.05059167796535648,0.029086588217171482,0.3108741047944861,20.119731658013617
2025-08-31 14:04:25.818197,0.08280565497036066,0.11780565497036066,0.050167946228265,0.026306851943510713,0.3095687033290145,20.296865888709817
2025-09-30 14:04:25.818197,0.0808002440556141,0.11580024405561411,0.04894791037028919,0.02799910221618811,0.3099114652585101,20.37981980553823
2025-10-31 14:04:25.818197,0.08004337477667503,0.11504337477667503,0.04741713292988082,0.036994334516611715,0.3013349077261803,20.109698901783606
2025-11-30 14:04:25.818197,0.0793777901540452,0.1143777901540452,0.04615311529131272,0.03884347852461434,0.2989426922635462,19.98123369876384
2025-12-31 14:04:25.818197,0.0806322058632043,0.1156322058632043,0.044809905714598725,0.03860780019000637,0.29850039533738615,19.931640824275657
2026-01-31 14:04:25.818197,0.07933844221812247,0.11433844221812248,0.043907682941386306,0.03522695529430392,0.2913386659063257,19.99678345254889
2026-02-28 14:04:25.818197,0.08015522425814295,0.11515522425814295,0.04619903740916943,0.03679345903766309,0.2903713369731865,20.342555832340544
2026-03-31 14:04:25.818197,0.08032568184459354,0.11532568184459355,0.04459775344653008,0.026787832001594625,0.2911262570409439,20.34610059203905
2026-04-30 14:04:25.818197,0.08159938961301945,0.11659938961301945,0.046371557588763955,0.026589714789579163,0.29423110749199965,19.957852451401788
2026-05-31 14:04:25.818197,0.08227421977723033,0.11727421977723033,0.0472067269107519,0.025269136167821955,0.29543988655095915,20.087813105841015
2026-06-30 14:04:25.818197,0.08724727194282413,0.12224727194282413,0.047486226280538966,0.023191484509551982,0.3010926656512347,20.054193167804303
2026-07-31 14:04:25.818197,0.08525624373442309,0.12025624373442309,0.04583142257049746,0.03247289803261684,0.30567654199645516,19.70563985498546
2026-08-31 14:04:25.818197,0.0888538052312718,0.1238538052312718,0.04491803414464581,0.022578743784968734,0.3007734577847931,19.249298087402874
